filename,class_id,label,description
images_45.jpg,72,Girl,A little girl wearing a red dress is standing in front of a deli counter
images_46.jpg,72,Men,A group of men standing under a blue umbrella
images_47.jpg,72,Man,A man wearing a floral shirt and a hat is standing next to a table with a cake on it
images_48.jpg,72,Man,A man in a white shirt is preparing food in a restaurant
images_49.jpg,72,Food,"A display case with a variety of food items, including chicken and fish, in a glass case"
images_50.jpg,72,Butcher,A man wearing a white apron is cutting meat in a kitchen
images_51.jpg,72,Fish,A man is cutting a piece of salmon on a wooden table
images_52.jpg,72,Meat,"A variety of meats are displayed in a store, including ham, beef, and chicken"
images_53.jpg,72,Meat,"A meat shop with a display case of meat and a sign that says ""Ham"
images_54.jpg,72,Man,"A man wearing a white coat is holding a large pile of meat, including a pig's head"
images_55.jpg,72,Food,"A table with a variety of food items including meat, bread, cheese, and a bottle of milk"
images_56.jpg,72,Butcher shop,A man in a white shirt and a chef's hat is standing in front of a meat counter
images_57.jpg,72,Dead animal,A dead animal is laying on a table
images_58.jpg,72,Meat,A store window with a display of meat and other items
images_59.jpg,72,Meat,"A plate of meat with a sign that says ""Coltello di Zibello"" on it"
images_60.jpg,72,Butcher shop,A black and white photo of a butcher shop with a man standing behind the counter
images_61.jpg,285,Chef,A chef in a white shirt and apron is cooking food on a stove
images_62.jpg,285,Chef,A chef in a white shirt and hat is preparing food in a kitchen
images_63.jpg,285,Man,A man in a black shirt is putting cookies on a plate
images_64.jpg,285,Plate,A kitchen with a stainless steel counter and a large number of plates of food
images_65.jpg,285,Food,Two women wearing white gloves are preparing food on a table
images_66.jpg,285,Kitchen,"A kitchen with a black and white color scheme, a stove, a sink, a table, and a refrigerator"
images_67.jpg,285,Cooking,A man in a white shirt and black hat is cooking food on a grill
images_68.jpg,285,Man,A man wearing a blue apron and white shirt is cutting a fish on a cutting board
images_69.jpg,285,Kitchen,"Two women are cooking in a kitchen, one is pregnant"
images_70.jpg,285,Kitchen,A kitchen with a stainless steel grill and a stainless steel oven
images_71.jpg,285,Chef,"A man and woman are working in a kitchen, with the man wearing a white shirt and the woman wearing a white shirt and a black apron"
images_72.jpg,285,Chef,A man wearing a black hat and white shirt is preparing food in a kitchen
images_73.jpg,285,Man,A man wearing a brown shirt is cutting food in a kitchen
images_74.jpg,285,Chef,A man wearing a white shirt and a white hat is standing in a kitchen
images_75.jpg,285,Kitchen,A woman is cooking in a kitchen with a wooden table and chairs
images_76.jpg,285,Kitchen,A kitchen with wooden cabinets and a granite countertop
images_77.jpg,285,Cookie,A group of people wearing white shirts and red hats are standing in front of a machine
images_78.jpg,285,Glass,A man pouring a drink into a glass
images_79.jpg,285,Pizza,A man in a blue shirt is standing in front of a stove in a restaurant
images_80.jpg,285,Chef,A group of chefs wearing white uniforms cooking in a kitchen
images_81.jpg,217,Man reading,A man is sitting in a chair in a room with a tile floor
images_82.jpg,217,Shadow,A large white building with a person standing in the doorway
images_83.jpg,217,Living room,A living room with a pink chair and a rug with a colorful pattern
images_84.jpg,217,People,A large group of people walking down a hallway in a building
images_85.jpg,217,Living room,A large room with a blue carpet and a blue couch
images_86.jpg,217,Living room,A man is sitting in a brown chair in a room with a brown couch and a brown table
images_87.jpg,217,Christmas tree,A large room with a Christmas tree in the corner and a doorway with a large picture above it
images_88.jpg,217,Museum,A hallway with a yellow painting on the wall
images_89.jpg,217,Painting,A large room with a mural on the wall and a large chandelier hanging from the ceiling
images_90.jpg,217,Hotel lobby,"A large room with a yellow couch, a white counter, and a vase with flowers"
images_91.jpg,217,Living room,A red couch with a striped pattern is in a living room with a potted plant
images_92.jpg,217,Mirror,A wooden bar with a mirrored wall and a clock on the wall
images_93.jpg,217,People,A man and woman walking down a hallway in a hotel
images_94.jpg,217,Lobby,A woman in a white dress standing in front of a marble counter
images_95.jpg,217,Hallway,A large room with a tile floor and a clock on the wall
images_96.jpg,217,Flowers,A room with a brown leather chair and a vase with purple flowers
images_97.jpg,217,Chair,A room with a glass door and a table with chairs
images_98.jpg,217,Building,A large building with many windows and a red color
images_99.jpg,217,Building,A woman in a brown shirt is standing in front of a building with a glass wall
images_100.jpg,217,Living room,"A living room with a brown couch, a brown chair, and a brown ottoman"
images_101.jpg,74,Train station,A wooden building with a sign on the side
images_102.jpg,74,Building,A brick building with a metal contraption on the side
images_103.jpg,74,Shed,A pile of wood sits in front of a wooden shed
images_104.jpg,74,Building,A brick building with a white roof and a brick chimney
images_105.jpg,74,House,A dilapidated house with a red roof and green door
images_106.jpg,74,Cabin,A wooden cabin with a staircase and a deck
images_107.jpg,74,House,A black and white photo of a house with a white porch
images_108.jpg,74,House,A house with a red roof and a blue door
images_109.jpg,74,Hut,A small hut with a thatched roof and a wooden ladder
images_110.jpg,74,Shed,A wooden shed with a green roof and a brown door
images_111.jpg,74,House,A small house with a brown roof and a white door
images_112.jpg,74,House,A house with a red roof and a chimney
images_113.jpg,74,Cabin,A wooden cabin with a green roof and a solar panel on the roof
images_114.jpg,74,Cabin,"A wooden cabin with a metal roof, surrounded by trees"
images_115.jpg,74,House,A wooden cabin with a red roof and a chimney
images_116.jpg,74,Boy,A boy wearing a blue shirt stands in front of a wooden hut
images_117.jpg,74,House,A small red house with a brown roof and a deck
images_118.jpg,74,House,A cabin with green roof and wooden walls
images_119.jpg,74,Cabin,A small wooden cabin with a green roof and a sign on the door
images_120.jpg,74,Window,A window on a building with a white frame and a brown roof
images_121.jpg,318,Closet,A cardboard box is sitting on a shelf next to a blue bag
images_122.jpg,318,Stairs,A room with a staircase and a bookcase with a lot of books on it
images_123.jpg,318,Boxes,A room with boxes and bins stacked on top of each other
images_124.jpg,318,Fishing,A store with a lot of fishing equipment
images_125.jpg,318,Cat,"A cluttered room with a computer desk, a cat picture, and a cat statue"
images_126.jpg,318,Shelf,A wooden shelf with a basket on top and a white pillow on the bottom
images_127.jpg,318,Wood,A wooden table with a bunch of tools on it
images_128.jpg,318,Ladder,"A man and woman are standing in a room with a ladder, the woman is wearing a white shirt"
images_129.jpg,318,Shelf,"A shelf with a lot of items on it, including a black backpack"
images_130.jpg,318,Cabinet,A white filing cabinet with a drawer open
images_131.jpg,318,Crib,A wooden baby crib with a blue bucket underneath
images_132.jpg,318,Man,Two men in white lab coats standing in front of a shelf of plastic containers
images_133.jpg,318,Market,A refrigerator with a sign on the door that says Market
images_134.jpg,318,Pantry,A pantry with a shelf full of canned foods and a pink box
images_135.jpg,318,Vending machine,A vending machine with a red and white color scheme
images_136.jpg,318,Shelves,A white shelf with a black frame and a clear plastic container with jewelry in it
images_137.jpg,318,Pantry,"A pantry with a variety of food items, including a bottle of oil"
images_138.jpg,318,Garage,A garage with a red vacuum cleaner and a yellow cart
images_139.jpg,318,Food,A room with a table and shelves full of food and boxes
images_140.jpg,318,Girl,A young girl in a green shirt is standing in front of a shelf of items
images_141.jpg,246,Woman,A woman in a pink jacket is standing in an office
images_142.jpg,246,Counter,A woman in a blue shirt is standing behind a desk in a room
images_143.jpg,246,Office,A man sitting on a bench talking on a cell phone
images_144.jpg,246,Office,A cubicle with a black and white color scheme
images_145.jpg,246,Office,A group of people working in a room with a white table and chairs
images_146.jpg,246,Counter,A man in a yellow vest is talking to a woman at a counter
images_147.jpg,246,Office,A room with a lot of computers and desks
images_148.jpg,246,Office,A black and white photo of an office cubicle with a chair and a desk
images_149.jpg,246,Man,"Two men in an office setting, one wearing a blue shirt with a cat on it"
images_150.jpg,246,Office,A black office chair with a computer monitor on a desk
images_151.jpg,246,Office,"A computer desk with a computer monitor, keyboard, and mouse"
images_152.jpg,246,Office,A yellow chair with a black computer desk in front of it
images_153.jpg,246,Meeting,"A group of people sitting around a table, with a woman in a black shirt sitting next to a woman in a red shirt"
images_154.jpg,246,Office,A grey office cubicle with a plant in the corner
images_155.jpg,246,Clock,A black and white photo of a group of men sitting in a room with a large clock on the wall
images_156.jpg,246,Woman,A woman in a purple shirt is speaking at a podium
images_157.jpg,246,Office,"A green office cubicle with a computer, phone, and papers"
images_158.jpg,246,Office,A black office chair with a blue seat
images_159.jpg,246,Monitor,Two men standing in front of a large computer screen
images_160.jpg,246,Office,A blue cubicle with a blue monitor and a wooden desk
images_161.jpg,53,People,"A group of people are standing in line, waiting to get into a festival"
images_162.jpg,53,People,Three women are sitting at a table with a red and white scarf on it
images_163.jpg,53,People,A black and white photo of a busy street with people sitting at tables under green umbrellas
images_164.jpg,53,Crowd,"A group of people wearing different colored clothing, including a man in a white suit, are standing in a field"
images_165.jpg,53,Party,"A group of people are sitting on chairs and on the ground, enjoying a party"
images_166.jpg,53,Table,A large building with a green roof and a white tower
images_167.jpg,53,People,"A group of people are standing in front of a lake, with some of them wearing ties"
images_168.jpg,53,People,A group of people sitting at a table with a man in a blue shirt and a woman in a white shirt
images_169.jpg,53,People,"A large group of people are sitting on the grass, enjoying a sunny day"
images_170.jpg,53,Party,"A group of people are posing for a picture, with a woman in a yellow shirt and a man in a blue shirt"
images_171.jpg,53,People,A woman in a blue shirt is standing in front of a tree
images_172.jpg,53,Fire pit,A laptop computer sitting on a table in front of a fire pit
images_173.jpg,53,Patio,"A large patio with tables and chairs, and a large white building in the background"
images_174.jpg,53,Party,A man in a striped shirt is talking to a little girl in a white dress
images_175.jpg,53,Man,A man in a blue shirt is sitting on a bench with a woman in a blue shirt and a man in a white shirt
images_176.jpg,53,Party,A group of people are standing around a table with food and drinks
images_177.jpg,53,Concert,"A group of people are sitting in a forest, listening to a band play"
images_178.jpg,53,People eating,A man in a red jacket is standing in front of a yellow tent
images_179.jpg,53,Table,A man in a green shirt is standing next to a woman in a yellow shirt
images_180.jpg,53,Cafe,"A group of people are sitting outside of a restaurant, enjoying their time"
images_181.jpg,105,Horse,A man riding a brown horse with a white number on its back
images_182.jpg,105,Horse,A man wearing a blue jacket stands next to two horses
images_183.jpg,105,Horse,A small black and white horse with a white stripe on its face and legs is playing with a soccer ball
images_184.jpg,105,Horse,A woman is holding the reins of a spotted horse
images_185.jpg,105,Fence,A wooden fence with a rustic appearance
images_186.jpg,105,Cowboy,A man is kneeling down next to a horse
images_187.jpg,105,Cowboy,A cowboy riding a horse with a cow in the background
images_188.jpg,105,Horse,A brown and white horse with a green rope around its neck
images_189.jpg,105,Horse,A brown horse running in a field
images_190.jpg,105,Cow,A group of men wearing black shirts and standing in front of a black cow
images_191.jpg,105,Horse,A woman riding a white horse in a corral
images_192.jpg,105,Horse,A woman in a plaid shirt is walking past a fence with a horse in a corral
images_193.jpg,105,Fence,A fence with a broken gate and a truck in the background
images_194.jpg,105,Horse,A brown and white horse with a white mane and tail
images_195.jpg,105,Horse,A black horse with a white saddle and bridle
images_196.jpg,105,Horse,A brown horse with a white stripe on its face stands in a fenced area
images_197.jpg,105,Rodeo,A man riding a horse with a blue balloon in front of him
images_198.jpg,105,Horse,A brown and white horse with a blue rope around its neck
images_199.jpg,105,Horse,A black horse standing next to a brown horse
images_200.jpg,105,Fence,A tree with a fence in front of it
images_201.jpg,314,Soccer,A soccer game is being played in front of a crowd of people
images_202.jpg,314,Cricket,A group of men playing cricket on a field
images_203.jpg,314,Soccer,A soccer field with a group of people playing soccer
images_204.jpg,314,Soccer,A soccer player in a red and yellow uniform is kicking a soccer ball
images_205.jpg,314,Soccer,A soccer field with a green field and a blue line
images_206.jpg,314,Soccer player,A soccer player wearing a blue shirt and white shorts
images_207.jpg,314,Soccer,A soccer game is being played on a green field with a blue line
images_208.jpg,314,Stadium,A stadium with a green field and a large clock tower
images_209.jpg,314,Soccer field,A green soccer field with yellow letters on the side
images_210.jpg,314,Soccer,A group of men in camouflage uniforms stand on a field in front of a crowd
images_211.jpg,314,Soccer,A soccer player wearing a green uniform with a yellow and blue striped shirt
images_212.jpg,314,Football,A stadium full of people wearing blue hats and blue shirts
images_213.jpg,314,Soccer,A soccer player in a yellow jersey is about to kick the ball
images_214.jpg,314,Soccer,A soccer goalie wearing blue jersey and blue socks
images_215.jpg,314,Stadium,A stadium filled with fans watching a soccer game
images_216.jpg,314,Soccer,A group of soccer players wearing red and white uniforms are practicing on a field
images_217.jpg,314,Soccer,A soccer player in a red jersey is walking on the field
images_218.jpg,314,Soccer,A stadium with a green field and a blue wall
images_219.jpg,314,Soccer,A soccer player in a yellow jersey kicks the ball
images_220.jpg,314,Stadium,A stadium with a green field and a large crowd of people
images_221.jpg,66,Bridge,A bridge over water with a blue sky above
images_222.jpg,66,Bridge,A bridge over a river with a mountain in the background
images_223.jpg,66,Bridge,A bridge with a metal walkway and a yellow truck on the other side
images_224.jpg,66,Bridge,A bridge over a body of water with a blue sky above
images_225.jpg,66,Bridge,A city skyline with a bridge and a lit up city at night
images_226.jpg,66,Bridge,A snowy mountain with a bridge over it
images_227.jpg,66,Car,A silver car with a black top is driving on a bridge
images_228.jpg,66,Bridge,A nighttime view of a bridge over a river with a clock tower in the background
images_229.jpg,66,Bridge,A woman in a red jacket is standing on a sidewalk near a river with a boat passing by
images_230.jpg,66,Bridge,A red car is driving on a bridge over water
images_231.jpg,66,Bridge,A stone bridge over a river with a blue sky above
images_232.jpg,66,Bridge,A bridge with a blue color and a car driving on it
images_233.jpg,66,Bridge,A bridge over water with a sunny day
images_234.jpg,66,Train station,A black and white photo of a train station with a train on the tracks
images_235.jpg,66,Bridge,A bridge over a river with a mountain in the background
images_236.jpg,66,Bridge,"A bridge with a train on it, the bridge is blue and the train is black"
images_237.jpg,66,Bridge,A river with a bridge and a city in the background
images_238.jpg,66,Bridge,A bridge with a car driving under it
images_239.jpg,66,Stairs,A group of people are standing on a bridge overlooking a river
images_240.jpg,66,City,A city skyline with a large building and a bridge
images_241.jpg,113,Waterfall,A waterfall with a bridge above it
images_242.jpg,113,Dam,A black and white photo of a dam with a bridge over it
images_243.jpg,113,Dam,A large concrete dam with a metal fence on top
images_244.jpg,113,Dam,A large dam with a waterway and a bridge in the background
images_245.jpg,113,Couple,A man and woman are posing for a picture on a bridge
images_246.jpg,113,Woman,A woman in a blue shirt is standing on a pier overlooking the ocean
images_247.jpg,113,Dam,A large concrete building with a bridge over water
images_248.jpg,113,Bridge,A bridge over a river with a yellow fence
images_249.jpg,113,Dam,A bridge over a river with a blue sky and a man in a blue jacket
images_250.jpg,113,It,A white letter I is sitting on a rock in front of a waterfall
images_251.jpg,113,Waterfall,A waterfall with a concrete structure behind it
images_252.jpg,113,Dam,A large body of water with a dam and a bridge over it
images_253.jpg,113,Lake,A view of a lake with a stone wall and a bench
images_254.jpg,113,Dam,A large concrete dam with a metal bridge above it
images_255.jpg,113,Waterfall,A large waterfall with a greenish color and a metal gate in front of it
images_256.jpg,113,Water,A body of water with a bridge over it and a blue sky above
images_257.jpg,113,Ladder,A ladder is leaning against a concrete wall in a pool
images_258.jpg,113,Boat,A large black boat with a red stripe is docked at a pier
images_259.jpg,113,Dam,A large dam with a yellow sign on top of it
images_260.jpg,113,Lake,A view of a river with a bridge and a mountain in the background
images_261.jpg,210,Classroom,"A man in a blue shirt is standing in front of a group of people, who are sitting in front of computers"
images_262.jpg,210,Theater,A room with a large number of red chairs and a blue screen
images_263.jpg,210,Man,A man in a white chef's jacket is giving a presentation to a group of people
images_264.jpg,210,Woman,A woman wearing a white shirt and red lanyard is sitting in a chair
images_265.jpg,210,Meeting,"A group of people sitting around a table, with a man in a black suit sitting in the front"
images_266.jpg,210,Classroom,"A room with a round table and chairs, and a large screen on the wall"
images_267.jpg,210,Yoga,A woman in a red shirt is sitting in a classroom with other students
images_268.jpg,210,Classroom,"A group of people are sitting in a room, with a man in a green shirt sitting in front of a laptop"
images_269.jpg,210,Man,A man wearing glasses and a white shirt is speaking at a podium
images_270.jpg,210,Lecture,A woman in a green shirt is giving a presentation to a group of people
images_271.jpg,210,Man,A man wearing a black jacket and a gray shirt
images_272.jpg,210,Man,A man in a white shirt is giving a presentation to a group of people
images_273.jpg,210,People,A group of people sitting at desks in front of pictures of two men
images_274.jpg,210,Lecture,A man in a suit is giving a presentation to a group of people
images_275.jpg,210,Conference,A group of people sitting at a table in front of a screen
images_276.jpg,210,Conference,A group of people are sitting in a room with a large screen in front of them
images_277.jpg,210,Dolphin,A man in a blue shirt is giving a presentation to a group of people
images_278.jpg,210,Classroom,A group of people sitting in a classroom with a clock on the wall
images_279.jpg,210,Classroom,A classroom with a white board and several chairs
images_280.jpg,210,Classroom,A large auditorium with a wooden stage and a large number of chairs
images_281.jpg,317,Staircase,A man wearing sunglasses is sitting on a metal spiral staircase
images_282.jpg,317,Staircase,A black metal railing with a yellow wall behind it
images_283.jpg,317,Stairs,A staircase with graffiti on the wall
images_284.jpg,317,Stairs,A staircase with a wooden railing and a white wall
images_285.jpg,317,Building,A large building with a blue flag on the side of it
images_286.jpg,317,Staircase,A colorful staircase with a rainbow of colors and a white and blue background
images_287.jpg,317,Staircase,A staircase with a metal railing and a white toilet on the bottom
images_288.jpg,317,Staircase,A wooden staircase with a railing and a coat rack with coats on it
images_289.jpg,317,Staircase,A staircase with a black metal railing and a wooden table with a vase on it
images_290.jpg,317,Staircase,A spiral staircase with a wooden railing
images_291.jpg,317,Staircase,A black and white photo of a staircase with a brick wall
images_292.jpg,317,Building,A large white building with a clock tower and a palm tree in front of it
images_293.jpg,317,Staircase,A staircase with a pink carpet and a green plant on the railing
images_294.jpg,317,Staircase,A staircase with green carpeting and wooden railings
images_295.jpg,317,Staircase,A spiral staircase with a yellow line on the side
images_296.jpg,317,Staircase,A black and white photo of a staircase with a tree in the background
images_297.jpg,317,Staircase,A black and white photo of a staircase with a metal railing
images_298.jpg,317,Staircase,A church with a spiral staircase and a cross on the wall
images_299.jpg,317,Stairs,A wooden deck with a step leading to a porch
images_300.jpg,317,Living room,"A living room with a brown couch, a yellow chair, and a television"
images_301.jpg,241,Old lady,An elderly woman wearing a blue dress and holding a cane is dancing with a young man in a striped shirt
images_302.jpg,241,Speaker,A group of people wearing blue shirts and green pants are sitting in a circle
images_303.jpg,241,Baby,An older man is holding a baby in a white chair
images_304.jpg,241,Women,"A group of women are sitting around a table, with one woman holding a yellow sign that says ""Get Involved"
images_305.jpg,241,People,A man wearing a white shirt stands next to a group of people in wheelchairs
images_306.jpg,241,Veterans,A man in a military uniform is kneeling next to an older man in a blue shirt
images_307.jpg,241,Elderly,A woman in a black jacket is standing next to an elderly man in a wheelchair
images_308.jpg,241,Shake hands,A man in a suit shakes hands with a woman in a black and white dress
images_309.jpg,241,Elderly woman,A woman in a floral dress pours a drink into a glass
images_310.jpg,241,Woman singing,A woman in a grey shirt is singing in front of a group of people in a room
images_311.jpg,241,Man,A man in a blue tie is sitting in a wheelchair next to a woman in a red shirt
images_312.jpg,241,Man,A man in a blue shirt is shaking hands with an older man wearing a gray shirt
images_313.jpg,241,Man singing,A man wearing a black hat and a white vest is singing to an elderly woman who is wearing a blue dress
images_314.jpg,241,Old people,"A group of people are sitting in a room, some of them are wearing glasses"
images_315.jpg,241,Baby,A baby with blonde hair and blue eyes is wearing a yellow shirt and has a stain on its face
images_316.jpg,241,Man,A man in a white shirt and blue stripes stands next to a man in a white shirt and blue stripes
images_317.jpg,241,Old lady,An elderly woman wearing a red and white striped shirt is sitting at a table with a card in her hand
images_318.jpg,241,Women,Two women wearing blue shirts and red scarves are talking to each other
images_319.jpg,241,Group,"A group of people, including a man in a black shirt, are posing for a picture"
images_320.jpg,241,Party,A group of people wearing crowns and sashes are sitting in chairs
images_321.jpg,177,Horse,A mannequin is displayed in a store window with a horse and a suitcase
images_322.jpg,177,Hockey,A hockey game is displayed on a large flat screen TV
images_323.jpg,177,Screen,A black and white photo of a movie theater with a screen showing a white background
images_324.jpg,177,Man,A man wearing a hat is sitting in front of a laptop
images_325.jpg,177,Movie,A room with a purple wall and a large screen TV
images_326.jpg,177,Living room,"A living room with a large flat screen TV, a table with a vase of flowers, and a chair"
images_327.jpg,177,Theater,A room with a large screen and a black leather chair
images_328.jpg,177,Theater,A black leather chair in a room with a brown color scheme
images_329.jpg,177,Living room,"A living room with a black leather couch, a glass table, and a view of the water"
images_330.jpg,177,Tv,A black flat screen TV with the word OPPO on the screen
images_331.jpg,177,Star wars,A large screen TV showing a Star Wars movie
images_332.jpg,177,Tv,A colorful quilt is on a table in front of a flat screen TV
images_333.jpg,177,Movie,A room with a red wall and a black screen
images_334.jpg,177,Shoe,A pair of blue shoes with white laces and a blue and white sneaker on a glass table
images_335.jpg,177,Living room,A room with a wooden floor and a white table
images_336.jpg,177,Movie,A red room with a chair and three posters on the wall
images_337.jpg,177,Shalom,"A large screen with a picture of a woman and the words ""Health and Wellness"" on it"
images_338.jpg,177,Movie,A black room with a large screen and speakers
images_339.jpg,177,Tv,A black flat screen television sits on top of a black entertainment center
images_340.jpg,177,Speaker,A woman in a black suit is speaking at a podium in front of a large screen
images_341.jpg,106,Hallway,A dark hallway with a green floor and a light on the ceiling
images_342.jpg,106,Tunnel,A long hallway with a green light on the ceiling
images_343.jpg,106,Hallway,A long hallway with blue walls and a grey floor
images_344.jpg,106,Ceiling,A room with a green color scheme and a white ceiling
images_345.jpg,106,Hallway,A dark room with a window and a door
images_346.jpg,106,Staircase,A statue of a woman is standing on a tile floor in front of a staircase
images_347.jpg,106,Hallway,A long hallway with a white color and a lighted ceiling
images_348.jpg,106,Hallway,A hallway with a row of chairs and a doorway
images_349.jpg,106,Sign,A white sign with the number 404 on it
images_350.jpg,106,Tunnel,A black and white photo of a tunnel with a window in the middle
images_351.jpg,106,Staircase,A black and white photo of a staircase with a white railing
images_352.jpg,106,Hallway,A blue rug on a blue carpet
images_353.jpg,106,Kitchen,A kitchen with a wooden floor and a refrigerator
images_354.jpg,106,Hallway,A long hallway with a tile floor and a light on the ceiling
images_355.jpg,106,Hallway,A long hallway with a red brick floor and a blue door
images_356.jpg,106,Hallway,A hallway with a red carpet and a television screen
images_357.jpg,106,Kitchen,A kitchen with a white counter top and a cabinet with a drawer
images_358.jpg,106,Door,A black and white photo of a hallway with a doorway
images_359.jpg,106,Hallway,A dark hallway with a green wall and a chair
images_360.jpg,106,Hallway,A large white wall with a light switch on it
images_361.jpg,144,Firemen,A black and white photo of a fire truck with a group of men standing in front of it
images_362.jpg,144,Fire truck,A red and white fire truck with a ladder on top
images_363.jpg,144,Fire truck,A red fire truck is parked on the side of a road
images_364.jpg,144,Fire truck,A red fire truck with a white front and a yellow stripe on the side
images_365.jpg,144,Building,A red brick building with a red truck parked in front of it
images_366.jpg,144,Fire truck,Two fire trucks are parked in front of a red brick building
images_367.jpg,144,Fireman,A man in a yellow fire suit is holding a white sheet
images_368.jpg,144,Car accident,A group of firefighters are standing around a car that has crashed into a tree
images_369.jpg,144,American flag,A brick building with a flag on top and a sign on the side
images_370.jpg,144,Fire station,A red fire station with a white building and a tree in front of it
images_371.jpg,144,Fire station,A brick building with a fire department sign on the door
images_372.jpg,144,Firemen,A group of men wearing black and yellow jackets stand outside a building
images_373.jpg,144,Fire truck,A fire truck is parked in front of a building
images_374.jpg,144,Fire truck,A red fire truck is parked in a garage
images_375.jpg,144,Man,A man in a blue jacket is holding a piece of paper in front of a red building
images_376.jpg,144,Fire truck,A red fire truck is parked in front of a red brick building
images_377.jpg,144,Fire,A man in a green shirt is standing on a street with yellow caution tape
images_378.jpg,144,Fire truck,A red fire truck with yellow stripes on the side
images_379.jpg,144,Fire truck,A yellow and red fire truck with a ladder on top
images_380.jpg,144,Fire truck,A red fire truck with yellow stripes is parked in front of a building
images_381.jpg,103,Tunnel,A man in an orange suit stands in a muddy area with a blue truck and a blue tractor
images_382.jpg,103,Crane,A large crane is in the middle of a construction site
images_383.jpg,103,Men,Two men in yellow vests are shaking hands
images_384.jpg,103,Crane,"A large crane is in the sky, with a cloudy day and a fence in the foreground"
images_385.jpg,103,Man,A man wearing a yellow safety vest is kneeling in a muddy area
images_386.jpg,103,Building,A large building with a brown color and a lot of windows
images_387.jpg,103,Crane,"A crane is lifting a steel structure, which is blue and silver in color"
images_388.jpg,103,Man,"A man is working on a wooden structure, which is made of wood and has a yellow color"
images_389.jpg,103,HVAC,A large metal object with a red cord hanging from it
images_390.jpg,103,Construction,"A man is standing in a large, empty room with a concrete floor"
images_391.jpg,103,Construction,A large construction site with a yellow bulldozer and a crane
images_392.jpg,103,Men,Two men wearing white helmets and white shirts are working on a construction site
images_393.jpg,103,Crane,A large red crane truck is driving down a street
images_394.jpg,103,Construction,"A yellow construction vehicle is parked on a rocky hillside, surrounded by a group of construction workers"
images_395.jpg,103,Truck,A green truck with a white cab is driving down a street
images_396.jpg,103,Shoe,A colorful wall with a green shoe on it
images_397.jpg,103,Power lines,A large group of power lines with a mix of brown and yellow colors
images_398.jpg,103,Construction,A view of a construction site with a yellow roof
